39323c9a-e06c-4c36-a614-eace4a6aa453,"1 egg, beaten",egg
39323c9a-e06c-4c36-a614-eace4a6aa453,2 tbsp butter,butter
39323c9a-e06c-4c36-a614-eace4a6aa453,"1 leek, finely sliced",leek
39323c9a-e06c-4c36-a614-eace4a6aa453,"100g gammon, chopped",gammon
39323c9a-e06c-4c36-a614-eace4a6aa453,"4 sausage, skins removed",sausage
39323c9a-e06c-4c36-a614-eace4a6aa453,"5 sage leaves, chopped",sage leaves
39323c9a-e06c-4c36-a614-eace4a6aa453,85g fresh breadcrumb,fresh breadcrumb
39323c9a-e06c-4c36-a614-eace4a6aa453,2 turkey breasts,turkey breasts
39323c9a-e06c-4c36-a614-eace4a6aa453,"200g brie, sliced",200g brie
39323c9a-e06c-4c36-a614-eace4a6aa453,4-5 tbsp cranberry sauce,cranberry sauce
ec97cbb7-676c-445e-bc62-128eda013a3a,"700g leeks, finely sliced",leeks
ec97cbb7-676c-445e-bc62-128eda013a3a,3 tbsp olive oil,olive oil
ec97cbb7-676c-445e-bc62-128eda013a3a,2 tbsp wholegrain mustard,wholegrain mustard
ec97cbb7-676c-445e-bc62-128eda013a3a,2 tbsp clear honey,honey
ec97cbb7-676c-445e-bc62-128eda013a3a,juice of half a lemon,lemon
ec97cbb7-676c-445e-bc62-128eda013a3a,"250g pack cherry tomatoes, halved",pack cherry tomatoes
ec97cbb7-676c-445e-bc62-128eda013a3a,"4 skinless salmon fillets, about 175g/6oz each",salmon
d7401ba8-cd13-4e4a-93db-b963ff117b29,500ml cider vinegar or white wine vinegar,cider vinegar wine vinegar
d7401ba8-cd13-4e4a-93db-b963ff117b29,400g brown sugar (any brown sugar will work),brown sugar
d7401ba8-cd13-4e4a-93db-b963ff117b29,1 tbsp mixed spice,mixed spice
d7401ba8-cd13-4e4a-93db-b963ff117b29,2 tbsp yellow mustard seed,yellow mustard seed
d7401ba8-cd13-4e4a-93db-b963ff117b29,1 cinnamon stick,cinnamon
d7401ba8-cd13-4e4a-93db-b963ff117b29,"4 onion, chopped",onion
d7401ba8-cd13-4e4a-93db-b963ff117b29,"1kg courgettes, diced",1kg courgettes
d7401ba8-cd13-4e4a-93db-b963ff117b29,"1kg tomatoes, chopped",tomatoes
d7401ba8-cd13-4e4a-93db-b963ff117b29,"4 eating apple, peeled and diced",eating apple
d7401ba8-cd13-4e4a-93db-b963ff117b29,300g sultana,sultana
e25b31cf-6c2a-402e-853e-b17da3b794ae,125g gluten-free plain flour (we used Doves Farm),plain flour
e25b31cf-6c2a-402e-853e-b17da3b794ae,"egg replacer, equivalent to 1 whole egg (we used Orgran No Egg - see tip)",egg replacer egg
e25b31cf-6c2a-402e-853e-b17da3b794ae,"250ml hemp or coconut milk (we tried Good Hemp and Koko, see tip)",250ml hemp
e25b31cf-6c2a-402e-853e-b17da3b794ae,"sunflower or rice bran oil, for frying",oil
e25b31cf-6c2a-402e-853e-b17da3b794ae,"orange segments and agave syrup, to serve","orange segments and agave syrup, to serve"
a2e659d9-03ca-406a-bc3b-cef89e3233cd,6 egg,egg
a2e659d9-03ca-406a-bc3b-cef89e3233cd,"2 tsp pesto, or 1 tsp mustard or harissa, or 2 tbsp fresh chopped herbs of your choice",tsp pesto
a2e659d9-03ca-406a-bc3b-cef89e3233cd,"large handful leftovers such as grated cheese, chopped ham, chorizo, sliced sausage, cooked bacon rashers, tuna or smoked salmon","cheese ham, chorizo, sliced sausage"
a2e659d9-03ca-406a-bc3b-cef89e3233cd,"3 spring onion, finely chopped",spring onion
a2e659d9-03ca-406a-bc3b-cef89e3233cd,125g cooked pasta or 200g chopped cooked potato,pasta potato
a2e659d9-03ca-406a-bc3b-cef89e3233cd,"handful veg such as frozen spinach or peas, canned corn, roasted peppers, fried courgettes or mushrooms","veg spinach corn, roasted peppers"
a2e659d9-03ca-406a-bc3b-cef89e3233cd,1&#189; tbsp vegetable oil,vegetable oil
a2e659d9-03ca-406a-bc3b-cef89e3233cd,"tomato salad, to serve (optional)","tomato salad, to serve"
c68949cb-f8d9-407a-a431-49bfeeb7990c,145g pack pizza base mix (or same weight of bread mix),145g pack pizza base mix bread
c68949cb-f8d9-407a-a431-49bfeeb7990c,2 tbsp tomato pur&#233;e,tomato pur&#233;e
c68949cb-f8d9-407a-a431-49bfeeb7990c,"185g can tuna in oil, drained, oil reserved",tuna
c68949cb-f8d9-407a-a431-49bfeeb7990c,"plain flour, for dusting",flour
c68949cb-f8d9-407a-a431-49bfeeb7990c,1 tbsp caper,caper
c68949cb-f8d9-407a-a431-49bfeeb7990c,125g pack value mozzarella,pack mozzarella
c68949cb-f8d9-407a-a431-49bfeeb7990c,10 pitted black kalamata olive,black kalamata olive
c68949cb-f8d9-407a-a431-49bfeeb7990c,"1 small red onion, halved and thinly sliced",red onion
c68949cb-f8d9-407a-a431-49bfeeb7990c,small handful rocket,rocket
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,1 tbsp sunflower oil,sunflower oil
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,"1 onion, chopped",onion
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,"4 celery sticks, thickly sliced",celery sticks
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,400g can plum tomato,plum tomato
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,1 tbsp harissa,harissa
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,"2 large courgette, halved lengthways and thickly sliced",courgette
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,"400g can chickpea, drained",chickpea
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,1 vegetable stock cube,vegetable stock cube
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,"25g butter, diced",butter
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,200g self-raising flour,self-raising flour
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,1 tsp baking powder,baking powder
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,"75g extra mature cheddar, finely grated",75g extra mature cheddar
b60f69a0-9fc1-4e1b-be5b-576dea0c4d51,100ml milk,milk
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,175g plain flour,plain flour
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,"100g chilled butter, cubed",butter
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,85g icing sugar,icing sugar
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,1 tsp vanilla extract,vanilla extract
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,1 egg yolk,egg
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,500g ready-to-roll fondant icing,ready-to-roll fondant icing
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,red food colouring,red food colouring
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,100g icing sugar,icing sugar
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,black food colouring,black food colouring
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,edible pearly ball decorations,edible pearly ball decorations
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,8cm heart-shaped cutter,heart-shaped cutter
509f6b56-7bff-44a5-9602-5ea5bc2ca60f,6cm heart-shaped cutter,heart-shaped cutter
1ea0d327-c4d2-4309-962c-e72c4b95d493,2 tbsp vegetable oil,vegetable oil
1ea0d327-c4d2-4309-962c-e72c4b95d493,4 skinless chicken breast,chicken breast
1ea0d327-c4d2-4309-962c-e72c4b95d493,"2 onion, chopped",onion
1ea0d327-c4d2-4309-962c-e72c4b95d493,"finger-length piece ginger, grated",ginger
1ea0d327-c4d2-4309-962c-e72c4b95d493,"3 garlic clove, crushed",garlic
1ea0d327-c4d2-4309-962c-e72c4b95d493,2 tbsp medium curry powder,curry powder
1ea0d327-c4d2-4309-962c-e72c4b95d493,2 tsp ground coriander,coriander
1ea0d327-c4d2-4309-962c-e72c4b95d493,2 tsp ground cumin,tsp cumin
1ea0d327-c4d2-4309-962c-e72c4b95d493,2 tsp black or brown mustard seed,tsp black
1ea0d327-c4d2-4309-962c-e72c4b95d493,2 tsp white or red wine vinegar,tsp white or red wine vinegar
1ea0d327-c4d2-4309-962c-e72c4b95d493,2 tsp sugar (white or brown),tsp sugar
1ea0d327-c4d2-4309-962c-e72c4b95d493,2 x 400g cans chopped tomatoes,tomatoes
1ea0d327-c4d2-4309-962c-e72c4b95d493,150ml light coconut milk (buy a 400ml can- you'll need more for the topping),coconut milk
1ea0d327-c4d2-4309-962c-e72c4b95d493,"1 large red pepper, deseeded and cut into large chunks",red pepper
1ea0d327-c4d2-4309-962c-e72c4b95d493,"1 large green pepper, deseeded and cut into large chunks",green pepper
1ea0d327-c4d2-4309-962c-e72c4b95d493,"&#189; a small bunch coriander, leaves roughly chopped, stalks reserved (see below)",coriander
1ea0d327-c4d2-4309-962c-e72c4b95d493,"1&#189; kg floury potato, cut into very large chunks",potato
1ea0d327-c4d2-4309-962c-e72c4b95d493,150ml light coconut milk,coconut milk
1ea0d327-c4d2-4309-962c-e72c4b95d493,1 tsp turmeric,turmeric
1ea0d327-c4d2-4309-962c-e72c4b95d493,juice 1 lemon,lemon
1ea0d327-c4d2-4309-962c-e72c4b95d493,"1 bunch spring onions, finely chopped",onions
1ea0d327-c4d2-4309-962c-e72c4b95d493,"stalks from &#189; a small bunch coriander, finely chopped",coriander
1ea0d327-c4d2-4309-962c-e72c4b95d493,1 tsp kalonji seeds (also known as nigella or onion seeds ),kalonji seeds
1ea0d327-c4d2-4309-962c-e72c4b95d493,"naan bread, to serve (optional)",bread
7384d7a3-285c-4b37-b897-02a6f7256fb1,1 egg,egg
7384d7a3-285c-4b37-b897-02a6f7256fb1,3 tbsp finely grated Parmesan,Parmesan
7384d7a3-285c-4b37-b897-02a6f7256fb1,"3 garlic clove, 1 crushed, 2 finely chopped",garlic
7384d7a3-285c-4b37-b897-02a6f7256fb1,"500g pack turkey breast pieces, large chunks halved to make 16 pieces in all",turkey breast pieces
7384d7a3-285c-4b37-b897-02a6f7256fb1,"750g large potato, cut into thick chips",potato
7384d7a3-285c-4b37-b897-02a6f7256fb1,2 tbsp sunflower oil,sunflower oil
7384d7a3-285c-4b37-b897-02a6f7256fb1,65g fresh breadcrumb (all crusts if possible),breadcrumb
7384d7a3-285c-4b37-b897-02a6f7256fb1,&#189;-1 tsp smoked paprika,tsp smoked paprika
7384d7a3-285c-4b37-b897-02a6f7256fb1,"salad, to serve","salad, to serve"
c413ef6d-7699-4891-b68c-420f37070f32,"150g thin-cut frying steak, very thinly sliced",150g thin-cut frying steak
c413ef6d-7699-4891-b68c-420f37070f32,1 tsp mild chilli powder,tsp chilli powder
c413ef6d-7699-4891-b68c-420f37070f32,2 good pinches of ground cumin,cumin
c413ef6d-7699-4891-b68c-420f37070f32,"2 garlic clove, finely chopped",garlic
c413ef6d-7699-4891-b68c-420f37070f32,2 tsp sunflower oil,tsp sunflower oil
c413ef6d-7699-4891-b68c-420f37070f32,"1 yellow pepper, deseeded, quartered and sliced",yellow pepper
c413ef6d-7699-4891-b68c-420f37070f32,"1 red onion, thinly sliced",red onion
c413ef6d-7699-4891-b68c-420f37070f32,"2 tomato, chopped",tomato
c413ef6d-7699-4891-b68c-420f37070f32,"400g can black bean, drained",black bean
c413ef6d-7699-4891-b68c-420f37070f32,good handful fresh coriander,coriander
c413ef6d-7699-4891-b68c-420f37070f32,4 value soft tortilla wraps,value soft tortilla wraps
6fdf9798-32e0-4086-887e-06148f113d80,2 tbsp cornflour,cornflour
6fdf9798-32e0-4086-887e-06148f113d80,"vegetable oil, for deep frying",vegetable oil
6fdf9798-32e0-4086-887e-06148f113d80,"24 large king prawn, peeled and deveined, with tails",king prawn
6fdf9798-32e0-4086-887e-06148f113d80,"pea shoots or baby salad leaves, to serve (optional)",pea shoots salad leaves
6fdf9798-32e0-4086-887e-06148f113d80,1 tbsp Sichuan peppercorns,Sichuan peppercorns
6fdf9798-32e0-4086-887e-06148f113d80,4 black peppercorn,black peppercorn
6fdf9798-32e0-4086-887e-06148f113d80,2 tbsp sea salt flakes,sea salt flakes
6fdf9798-32e0-4086-887e-06148f113d80,large pinch of chilli flakes,chilli flakes
6fdf9798-32e0-4086-887e-06148f113d80,"1 garlic clove, crushed",garlic
6fdf9798-32e0-4086-887e-06148f113d80,1 tbsp chopped coriander leaves,coriander leaves
6fdf9798-32e0-4086-887e-06148f113d80,"1 small red chilli, finely chopped",red chilli
6fdf9798-32e0-4086-887e-06148f113d80,2 tbsp caster sugar,caster sugar
6fdf9798-32e0-4086-887e-06148f113d80,juice 3 limes,limes
6fdf9798-32e0-4086-887e-06148f113d80,1 tbsp fish sauce,fish sauce
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,1 tbsp sunflower oil,sunflower oil
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,3 tbsp Vindaloo curry paste (we liked Patak's Vindaloo with tamarind paste),curry paste
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,1 tbsp soft brown sugar,brown sugar
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,juice &#189; lemon,juice lemon
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,"2 courgette, thickly sliced",courgette
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,300g cauliflower florets (about &#189; a head),cauliflower florets
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,400ml passata,passata
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,"400g can chickpeas, drained and rinsed",chickpeas
ca5680b1-fa31-47e8-a610-a2d4c1818bc8,"250g bag fresh leaf spinach, washed",spinach
11f618d9-6ba0-4f42-82bb-0b0eefa02ed8,slice granary bread,granary bread
11f618d9-6ba0-4f42-82bb-0b0eefa02ed8,"garlic clove, halved",garlic
11f618d9-6ba0-4f42-82bb-0b0eefa02ed8,"vine-ripened tomato, thinly sliced",tomato
11f618d9-6ba0-4f42-82bb-0b0eefa02ed8,"&#189; x 115g can Portugese sardine in spring water, drained",Portugese
11f618d9-6ba0-4f42-82bb-0b0eefa02ed8,handful of organic watercress or wild rocket,watercress
11f618d9-6ba0-4f42-82bb-0b0eefa02ed8,splash of balsamic vinegar,balsamic vinegar
69f4718a-0269-4491-81d0-4ef9630b4a2e,1 large celeriac,celeriac
69f4718a-0269-4491-81d0-4ef9630b4a2e,2 tbsp walnut oil,walnut oil
69f4718a-0269-4491-81d0-4ef9630b4a2e,300ml vegetable stock,vegetable stock
69f4718a-0269-4491-81d0-4ef9630b4a2e,handful chopped walnuts,walnuts
69f4718a-0269-4491-81d0-4ef9630b4a2e,"100g blue cheese, such as bleu d'Auvergne or Stilton",blue cheese
7b03545d-8833-43d1-93d9-b2ea72f1e66d,4 pork escalopes,pork escalopes
7b03545d-8833-43d1-93d9-b2ea72f1e66d,4 slices gouda or emmental cheese,cheese
7b03545d-8833-43d1-93d9-b2ea72f1e66d,4 slices ham,ham
7b03545d-8833-43d1-93d9-b2ea72f1e66d,100g plain flour,plain flour
7b03545d-8833-43d1-93d9-b2ea72f1e66d,125g pack breadcrumb,pack breadcrumb
7b03545d-8833-43d1-93d9-b2ea72f1e66d,"1 egg, mixed with a good splash of milk",egg milk
7b03545d-8833-43d1-93d9-b2ea72f1e66d,"oil, for frying",oil
7b03545d-8833-43d1-93d9-b2ea72f1e66d,"1 lemon, cut into wedges, to serve",lemon
a626852b-b726-41f1-a9e1-9076884fb2f2,1.3kg Seville orange,Seville orange
a626852b-b726-41f1-a9e1-9076884fb2f2,"2 lemon, juice only",lemon
a626852b-b726-41f1-a9e1-9076884fb2f2,2&#188;kg granulated or preserving sugar,granulated sugar
a626852b-b726-41f1-a9e1-9076884fb2f2,450g dark muscovado sugar,muscovado sugar
a626852b-b726-41f1-a9e1-9076884fb2f2,150ml whisky,whisky
09add62f-7014-46cd-8faa-8751d4a7e084,2 Cos lettuce,Cos lettuce
09add62f-7014-46cd-8faa-8751d4a7e084,2 large ripe avocado,avocado
09add62f-7014-46cd-8faa-8751d4a7e084,"400g can palm heart, drained",palm heart
09add62f-7014-46cd-8faa-8751d4a7e084,"140g wedge blue cheese, such as Danish blue or stilton",blue cheese
09add62f-7014-46cd-8faa-8751d4a7e084,handful toasted pine nuts,pine nuts
09add62f-7014-46cd-8faa-8751d4a7e084,100ml/3&#189; fl oz extra-virgin olive oil,fl oz extra-virgin olive oil
09add62f-7014-46cd-8faa-8751d4a7e084,2 tbsp balsamic vinegar,balsamic vinegar
86836517-0a0a-4e98-944b-3cabf30164d3,"6 lamb neck fillets, each weighing about 140-175g/5-6oz, trimmed",lamb neck fillets
86836517-0a0a-4e98-944b-3cabf30164d3,1 tbsp olive oil,olive oil
86836517-0a0a-4e98-944b-3cabf30164d3,"1&#189; x 375g packs, ready-rolled puff pastry","1&#189; x 375g packs, ready-rolled puff pastry"
86836517-0a0a-4e98-944b-3cabf30164d3,"1 egg yolk, whisked with a fork",egg
86836517-0a0a-4e98-944b-3cabf30164d3,"leaves of 6 fresh sage sprigs, chopped",sage
86836517-0a0a-4e98-944b-3cabf30164d3,227g jar redcurrant jelly,redcurrant jelly
86836517-0a0a-4e98-944b-3cabf30164d3,200ml port,port
86836517-0a0a-4e98-944b-3cabf30164d3,2 sprigs fresh rosemary,rosemary
86836517-0a0a-4e98-944b-3cabf30164d3,"1 egg yolk, whisked with a fork",egg
5bdee273-9f91-42a3-9c2c-8e829e0bce8d,"200g Madeira cake, cut into small cubes",Madeira cake
5bdee273-9f91-42a3-9c2c-8e829e0bce8d,"50g almond, roughly chopped",50g almond
5bdee273-9f91-42a3-9c2c-8e829e0bce8d,2 tbsp brandy,brandy
5bdee273-9f91-42a3-9c2c-8e829e0bce8d,390g jar cherry compote (or apricot or rhubarb),cherry compote
5bdee273-9f91-42a3-9c2c-8e829e0bce8d,300g tub vanilla-flavoured custard,tub vanilla-flavoured custard
5bdee273-9f91-42a3-9c2c-8e829e0bce8d,2x 40g bars nut brittle,40g bars nut brittle
3b0f5899-2abf-4291-8619-e324f1b14c75,"1 tsp olive oil, plus extra for greasing",olive oil
3b0f5899-2abf-4291-8619-e324f1b14c75,400g lean minced pork (less than 5% fat),pork
3b0f5899-2abf-4291-8619-e324f1b14c75,"1 onion, finely chopped",onion
3b0f5899-2abf-4291-8619-e324f1b14c75,"2 sticks celery, finely chopped",celery
3b0f5899-2abf-4291-8619-e324f1b14c75,1 tsp dried rosemary,rosemary
3b0f5899-2abf-4291-8619-e324f1b14c75,150ml white wine,white wine
3b0f5899-2abf-4291-8619-e324f1b14c75,425ml chicken stock,chicken stock
3b0f5899-2abf-4291-8619-e324f1b14c75,2 tbsp tomato pur&#233;e,tomato pur&#233;e
3b0f5899-2abf-4291-8619-e324f1b14c75,400g can chopped tomato,tomato
3b0f5899-2abf-4291-8619-e324f1b14c75,1 tsp cornflour,tsp cornflour
3b0f5899-2abf-4291-8619-e324f1b14c75,2 x 250g tubs Quark,x 250g tubs Quark
3b0f5899-2abf-4291-8619-e324f1b14c75,250ml skimmed milk,skimmed milk
3b0f5899-2abf-4291-8619-e324f1b14c75,freshly grated nutmeg,nutmeg
3b0f5899-2abf-4291-8619-e324f1b14c75,"10 dried lasagne sheets, about 175g/6oz in total",lasagne sheets
3b0f5899-2abf-4291-8619-e324f1b14c75,15g/&#189;oz freshly grated Parmesan (about 5 tbsp),Parmesan
186066f8-66e2-405a-8c7a-21192aa7326c,1 tsp coriander seeds,coriander seeds
186066f8-66e2-405a-8c7a-21192aa7326c,1 tsp Sichuan pepper (or dry green or black peppercorns),Sichuan pepper
186066f8-66e2-405a-8c7a-21192aa7326c,1 tsp kalonji black onion seed (aka nigella),onion
186066f8-66e2-405a-8c7a-21192aa7326c,2 'flowers' star anise,star anise
186066f8-66e2-405a-8c7a-21192aa7326c,a large pinch sea salt,sea salt
186066f8-66e2-405a-8c7a-21192aa7326c,"2 large Spanish onions, peeled",onions
186066f8-66e2-405a-8c7a-21192aa7326c,"3 large, not-too-floury potatoes, such as Desir&#233;e, unpeeled",potatoes
186066f8-66e2-405a-8c7a-21192aa7326c,"2 large sweet potatoes, peeled",sweet potatoes
186066f8-66e2-405a-8c7a-21192aa7326c,1 tbsp groundnut oil or vegetable oil,groundnut oil
186066f8-66e2-405a-8c7a-21192aa7326c,2 tbsp tamari or light soy sauce (tamari is a thick soy sauce made with rice),blank
186066f8-66e2-405a-8c7a-21192aa7326c,1 tbsp groundnut oil or vegetable oil,groundnut oil
186066f8-66e2-405a-8c7a-21192aa7326c,fresh lime or lemon juice to serve (optional),lime
959fd5ca-ab51-4cd0-8f7a-6713b94bbe2a,1 tsp olive oil,olive oil
959fd5ca-ab51-4cd0-8f7a-6713b94bbe2a,"1 onion, chopped",onion
959fd5ca-ab51-4cd0-8f7a-6713b94bbe2a,"1 red or yellow pepper, seeded and chopped",pepper
959fd5ca-ab51-4cd0-8f7a-6713b94bbe2a,200g can chopped tomato,tomato
959fd5ca-ab51-4cd0-8f7a-6713b94bbe2a,"85g canned mixed bean, rinsed and drained",mixed bean
959fd5ca-ab51-4cd0-8f7a-6713b94bbe2a,good pinch of mild chilli powder,chilli powder
959fd5ca-ab51-4cd0-8f7a-6713b94bbe2a,3 generous handfuls of fresh spinach leaves,spinach leaves
959fd5ca-ab51-4cd0-8f7a-6713b94bbe2a,"4 flour tortilla, about 20cm in diameter",flour tortilla
c2f026bd-1258-449e-ba07-1652c00257e0,"1 small celeriac, peeled and cut into 2&#189; cm/1in chunks",celeriac
c2f026bd-1258-449e-ba07-1652c00257e0,"400g swede, peeled and cut into 2&#189; cm/1in chunks",400g swede
c2f026bd-1258-449e-ba07-1652c00257e0,"2 large sweet potato, scrubbed and cut into 2&#189; cm/1in chunks",potato
c2f026bd-1258-449e-ba07-1652c00257e0,"2 medium parsnip, scrubbed and quartered lengthways",parsnip
c2f026bd-1258-449e-ba07-1652c00257e0,"2 large garlic clove, thinly sliced",garlic
c2f026bd-1258-449e-ba07-1652c00257e0,2 tbsp olive oil,olive oil
c2f026bd-1258-449e-ba07-1652c00257e0,&#189; tsp cumin seeds,tsp cumin seeds
c2f026bd-1258-449e-ba07-1652c00257e0,a few sprigs of sage,sage
c2f026bd-1258-449e-ba07-1652c00257e0,"4 skinless boneless chicken breast fillet, weighing about 140g/5oz each",chicken breast
c2f026bd-1258-449e-ba07-1652c00257e0,4 slices prosciutto,prosciutto
0951909d-9292-4a76-bf17-3c5e982bd4c6,1.8kg damsons,damsons
0951909d-9292-4a76-bf17-3c5e982bd4c6,juice of 2 lemons,lemons
0951909d-9292-4a76-bf17-3c5e982bd4c6,preserving sugar (not jam sugar with pectin),sugar sugar
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,2 tbsp olive oil,olive oil
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,6 soft flour tortillas,flour tortillas
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,"175g Red Leicester cheese, grated",Red Leicester cheese
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,"250g cooked chicken, chopped",chicken
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,"2 medium tomatoes, sliced",tomatoes
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,1 large ripe avocado,avocado
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,2 tsp lime or lemon juice,lime juice
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,handful chopped coriander,coriander
ee5bd4fa-393b-4816-b1d3-1960e57bc12d,4 tbsp soured cream,soured cream
65bb6c5b-2211-4098-bc21-f252f615b2e2,"800g roasting potatoes, quartered",potatoes
65bb6c5b-2211-4098-bc21-f252f615b2e2,"1 garlic clove, sliced",garlic
65bb6c5b-2211-4098-bc21-f252f615b2e2,200ml vegetable stock (from a cube is fine),vegetable stock
65bb6c5b-2211-4098-bc21-f252f615b2e2,2 tbsp olive oil,olive oil
5c6ac7ad-fb18-441d-81e5-47933a763024,"4 lamb cutlet, 350g/12oz total weight",lamb
5c6ac7ad-fb18-441d-81e5-47933a763024,2 tbsp demerara sugar,demerara sugar
5c6ac7ad-fb18-441d-81e5-47933a763024,1 rounded tbsp Dijon or English mustard,Dijon
5c6ac7ad-fb18-441d-81e5-47933a763024,drizzle of olive oil,olive oil
5c6ac7ad-fb18-441d-81e5-47933a763024,"1 medium baking potato, no need to peel",potato
5c6ac7ad-fb18-441d-81e5-47933a763024,leaves from a sprig of rosemary,rosemary
a65d9481-ebc0-4f7c-be69-d9ebadb17cc9,1 large potato,potato
a65d9481-ebc0-4f7c-be69-d9ebadb17cc9,1 tbsp sunflower oil,sunflower oil
a65d9481-ebc0-4f7c-be69-d9ebadb17cc9,"1 small onion, halved and sliced",onion
a65d9481-ebc0-4f7c-be69-d9ebadb17cc9,"1 red pepper, seeded and cut into chunks",red pepper
a65d9481-ebc0-4f7c-be69-d9ebadb17cc9,6 egg,egg
a65d9481-ebc0-4f7c-be69-d9ebadb17cc9,"handful of grated cheddar, preferably mature",cheddar
5499a863-0fbd-4629-b223-ddbdb985a01d,1 tbsp sunflower oil,sunflower oil
5499a863-0fbd-4629-b223-ddbdb985a01d,"2 leek, thinly sliced",leek
5499a863-0fbd-4629-b223-ddbdb985a01d,"3 medium potato, cut into small cubes",potato
5499a863-0fbd-4629-b223-ddbdb985a01d,1 tbsp plain flour,flour
5499a863-0fbd-4629-b223-ddbdb985a01d,700ml skimmed milk,skimmed milk
5499a863-0fbd-4629-b223-ddbdb985a01d,"2 ready roasted chicken breasts, skin removed and cut into chunks",chicken breasts
5499a863-0fbd-4629-b223-ddbdb985a01d,"2 thick slices ham, chopped",ham
5499a863-0fbd-4629-b223-ddbdb985a01d,175g each frozen sweetcorn and frozen peas,peas
6008e29d-5031-4cda-9b51-dfadb1025a3a,"4 pitta breads, white or brown",pitta breads
6008e29d-5031-4cda-9b51-dfadb1025a3a,330g jar roasted aubergines,aubergines
6008e29d-5031-4cda-9b51-dfadb1025a3a,"100g feta cheese, crumbled",feta cheese
6008e29d-5031-4cda-9b51-dfadb1025a3a,"handful mint leaves, roughly chopped",mint leaves
6e036633-39e2-4764-9db4-01d91f04897d,2 smoked haddock fillets (about 200g/8oz each),smoked haddock
6e036633-39e2-4764-9db4-01d91f04897d,"1 leek, trimmed and sliced",leek
6e036633-39e2-4764-9db4-01d91f04897d,small knob butter,butter
6e036633-39e2-4764-9db4-01d91f04897d,300g risotto rice,risotto rice
6e036633-39e2-4764-9db4-01d91f04897d,3 tbsp mascarpone,mascarpone
6e036633-39e2-4764-9db4-01d91f04897d,"handful chives, chopped to serve, optional",chives
c14e43f2-5af9-4675-b69c-1985315ba7c9,900g fresh plum (we used Fortuna),plum
c14e43f2-5af9-4675-b69c-1985315ba7c9,25g butter,butter
c14e43f2-5af9-4675-b69c-1985315ba7c9,1 tsp ground mixed spice,mixed spice
c14e43f2-5af9-4675-b69c-1985315ba7c9,100g light muscovado sugar,light muscovado sugar
c14e43f2-5af9-4675-b69c-1985315ba7c9,"1 orange, finely grated zest",orange
c14e43f2-5af9-4675-b69c-1985315ba7c9,3 tbsp port,port
c14e43f2-5af9-4675-b69c-1985315ba7c9,500g packet ready-made shortcrust pastry,500g packet ready-made shortcrust pastry
c14e43f2-5af9-4675-b69c-1985315ba7c9,50g ground almond,almond
c14e43f2-5af9-4675-b69c-1985315ba7c9,"1 egg, beaten",egg
c14e43f2-5af9-4675-b69c-1985315ba7c9,2 tbsp demerara sugar,demerara sugar
c14e43f2-5af9-4675-b69c-1985315ba7c9,500g tub good quality fresh custard (pouring type),tub custard
c14e43f2-5af9-4675-b69c-1985315ba7c9,2 tbsp marsala or cream sherry,marsala
91622ad1-7e49-4854-a57c-bb85ba4727d6,small knob butter,butter
91622ad1-7e49-4854-a57c-bb85ba4727d6,"1 small onion, finely chopped",onion
